rental_id,rental_date,inventory_id,customer_id,return_date,staff_id
9275,2011-07-30 15:09:15,1916,439,2011-07-31 10:23:15,2
9276,2011-07-30 15:09:28,1528,237,2011-08-06 19:39:28,1
9277,2011-07-30 15:13:45,3734,82,2011-08-05 10:25:45,2
9278,2011-07-30 15:15:19,3782,581,2011-08-03 20:21:19,1
9279,2011-07-30 15:15:21,1070,567,2011-08-07 18:46:21,1
9280,2011-07-30 15:15:38,4103,286,2011-08-05 19:20:38,2
9281,2011-07-30 15:15:51,3086,398,2011-08-05 12:58:51,1
9282,2011-07-30 15:17:31,736,259,2011-08-07 20:46:31,1
9283,2011-07-30 15:25:19,1858,360,2011-08-01 15:35:19,2
9284,2011-07-30 15:25:19,3976,38,2011-08-01 17:45:19,2
9285,2011-07-30 15:26:08,3686,273,2011-08-06 15:59:08,2
9286,2011-07-30 15:32:28,2477,154,2011-07-31 20:42:28,2
9287,2011-07-30 15:35:39,2048,551,2011-08-02 10:15:39,1
9288,2011-07-30 15:56:39,2640,447,2011-08-04 13:25:39,2
9289,2011-07-30 15:57:04,389,453,2011-08-07 18:46:04,1
9290,2011-07-30 15:59:08,2275,500,2011-08-06 21:49:08,2
9291,2011-07-30 16:03:39,2884,406,2011-08-05 11:11:39,2
9292,2011-07-30 16:08:21,1702,11,2011-08-07 10:38:21,2
9293,2011-07-30 16:12:28,1676,65,2011-08-05 18:34:28,2
9294,2011-07-30 16:14:37,2468,433,2011-08-07 18:49:37,1
9295,2011-07-30 16:18:39,494,102,2011-08-03 12:46:39,1
9296,2011-07-30 16:21:13,4088,2,2011-08-08 11:57:13,1
9297,2011-07-30 16:26:29,3502,191,2011-08-03 13:51:29,1
9298,2011-07-30 16:27:53,2106,208,2011-08-07 12:32:53,2
9299,2011-07-30 16:32:51,1515,555,2011-08-08 15:28:51,2
9300,2011-07-30 16:33:12,1639,571,2011-08-05 15:56:12,1
9301,2011-07-30 16:34:29,1073,174,2011-07-31 18:41:29,2
9302,2011-07-30 16:34:57,2326,55,2011-07-31 11:08:57,2
9303,2011-07-30 16:35:59,4299,186,2011-08-03 18:31:59,1
9304,2011-07-30 16:41:34,2937,296,2011-08-02 13:55:34,2
9305,2011-07-30 16:45:56,1224,82,2011-08-08 21:15:56,2
9306,2011-07-30 16:47:17,3983,336,2011-08-02 22:15:17,1
9307,2011-07-30 16:52:43,3831,538,2011-08-01 11:58:43,1
9308,2011-07-30 16:53:21,2202,267,2011-08-08 15:33:21,2
9309,2011-07-30 16:55:53,3616,30,2011-08-07 11:23:53,1
9310,2011-07-30 16:57:09,2957,529,2011-08-03 18:14:09,1
9311,2011-07-30 16:58:31,1432,178,2011-08-07 15:23:31,1
9312,2011-07-30 16:59:17,2483,76,2011-08-03 17:24:17,2
9313,2011-07-30 16:59:43,4070,41,2011-08-05 14:06:43,2
9314,2011-07-30 17:05:19,2358,390,2011-07-31 12:19:19,1
9315,2011-07-30 17:05:29,444,96,2011-08-01 12:47:29,1
9316,2011-07-30 17:11:58,4409,366,2011-08-05 14:36:58,1
9317,2011-07-30 17:13:37,4138,217,2011-08-08 11:33:37,1
9318,2011-07-30 17:14:30,2426,314,2011-08-06 16:53:30,1
9319,2011-07-30 17:15:27,4066,136,2011-08-03 14:03:27,1
9320,2011-07-30 17:16:39,909,221,2011-08-06 18:43:39,2
9321,2011-07-30 17:19:44,3558,112,2011-08-06 22:42:44,2
9322,2011-07-30 17:21:39,223,439,2011-08-06 16:58:39,2
9323,2011-07-30 17:21:44,3749,131,2011-08-03 16:28:44,1
9324,2011-07-30 17:28:52,1231,332,2011-08-06 19:02:52,1
9325,2011-07-30 17:29:19,1938,476,2011-08-08 12:55:19,2
9326,2011-07-30 17:30:03,3772,588,2011-08-01 13:41:03,2
9327,2011-07-30 17:31:03,345,373,2011-08-08 19:16:03,1
9328,2011-07-30 17:32:11,1087,89,2011-08-05 13:36:11,1
9329,2011-07-30 17:42:38,1293,593,2011-08-08 23:17:38,1
9330,2011-07-30 17:44:24,4227,232,2011-08-08 17:39:24,1
9331,2011-07-30 17:46:50,2248,274,2011-08-01 19:03:50,1
9332,2011-07-30 17:53:39,1156,480,2011-08-02 12:25:39,1
9333,2011-07-30 17:53:45,1377,437,2011-07-31 22:35:45,2
9334,2011-07-30 17:56:38,1499,25,2011-08-03 21:27:38,1
9335,2011-07-30 18:00:53,1006,522,2011-08-01 16:05:53,1
9336,2011-07-30 18:01:15,1911,557,2011-08-05 23:10:15,1
9337,2011-07-30 18:02:25,2363,90,2011-07-31 12:30:25,2
9338,2011-07-30 18:03:13,1482,333,2011-08-08 23:57:13,2
9339,2011-07-30 18:03:28,3171,68,2011-08-08 19:45:28,2
9340,2011-07-30 18:07:16,3228,213,2011-08-04 14:33:16,2
9341,2011-07-30 18:07:58,894,557,2011-08-01 17:43:58,1
9342,2011-07-30 18:09:56,2318,552,2011-08-08 13:54:56,2
9343,2011-07-30 18:13:13,3521,53,2011-08-02 13:48:13,1
9344,2011-07-30 18:13:45,1005,396,2011-08-07 15:23:45,2
9345,2011-07-30 18:13:51,2042,436,2011-08-07 13:45:51,2
9346,2011-07-30 18:13:52,2845,196,2011-08-03 17:58:52,1
9347,2011-07-30 18:16:03,3557,479,2011-08-05 18:35:03,1
9348,2011-07-30 18:17:09,3128,87,2011-08-07 15:25:09,1
9349,2011-07-30 18:20:08,3739,579,2011-08-08 22:06:08,1
9350,2011-07-30 18:24:30,798,434,2011-08-02 15:34:30,2
9351,2011-07-30 18:28:30,2063,107,2011-08-02 17:26:30,1
9352,2011-07-30 18:29:26,2619,360,2011-07-31 19:43:26,1
9353,2011-07-30 18:30:37,3581,283,2011-08-06 22:32:37,2
9354,2011-07-30 18:32:51,510,595,2011-08-02 21:28:51,2
9355,2011-07-30 18:35:25,1122,201,2011-08-03 20:33:25,2
9356,2011-07-30 18:36:24,4188,60,2011-08-03 14:10:24,1
9357,2011-07-30 18:37:00,3927,181,2011-08-08 19:57:00,2
9358,2011-07-30 18:37:24,712,302,2011-08-07 23:34:24,2
9359,2011-07-30 18:39:28,21,501,2011-07-31 15:39:28,1
9360,2011-07-30 18:39:43,2119,186,2011-08-04 22:41:43,2
9361,2011-07-30 18:43:49,4163,335,2011-08-06 21:24:49,1
9362,2011-07-30 18:44:16,3357,420,2011-08-01 20:14:16,1
9363,2011-07-30 18:44:23,873,323,2011-08-04 15:03:23,1
9364,2011-07-30 18:44:44,306,87,2011-08-08 23:55:44,2
9365,2011-07-30 18:46:02,1539,232,2011-08-03 20:15:02,1
9366,2011-07-30 18:48:57,4013,557,2011-08-03 15:17:57,2
9367,2011-07-30 18:49:58,793,557,2011-08-08 22:04:58,1
9368,2011-07-30 18:50:53,3026,388,2011-08-05 17:56:53,2
9369,2011-07-30 18:52:19,3538,36,2011-08-01 12:53:19,1
9370,2011-07-30 18:57:29,4433,588,2011-08-01 21:35:29,2
9371,2011-07-30 18:58:00,2980,4,2011-08-03 15:14:00,1
9372,2011-07-30 19:04:30,4075,454,2011-08-09 00:18:30,2
9373,2011-07-30 19:05:36,3478,180,2011-08-05 16:16:36,2
9374,2011-07-30 19:10:03,103,302,2011-08-06 21:54:03,2
9375,2011-07-30 19:10:17,3063,529,2011-08-02 23:00:17,1
9376,2011-07-30 19:11:49,451,86,2011-08-04 18:14:49,1
9377,2011-07-30 19:12:18,4164,421,2011-08-05 19:38:18,1
9378,2011-07-30 19:12:54,2209,197,2011-08-05 18:16:54,1
9379,2011-07-30 19:13:01,3855,452,2011-08-07 19:18:01,2
9380,2011-07-30 19:17:31,4403,264,2011-08-01 20:46:31,1
9381,2011-07-30 19:23:04,4064,329,2011-07-31 23:37:04,2
9382,2011-07-30 19:23:44,2127,17,2011-08-06 16:20:44,2
9383,2011-07-30 19:24:50,2806,416,2011-08-01 21:41:50,2
9384,2011-07-30 19:25:35,2313,220,2011-08-08 21:50:35,1
9385,2011-07-30 19:25:49,3453,570,2011-08-08 17:08:49,2
9386,2011-07-30 19:26:21,1123,189,2011-08-05 21:00:21,2
9387,2011-07-30 19:27:05,577,495,2011-08-07 21:19:05,2
9388,2011-07-30 19:27:22,2116,332,2011-08-08 15:31:22,2
9389,2011-07-30 19:27:59,3124,198,2011-08-04 18:25:59,2
9390,2011-07-30 19:42:07,1794,103,2011-08-01 23:17:07,1
9391,2011-07-30 19:48:41,665,273,2011-08-04 15:27:41,1
9392,2011-07-30 19:50:13,2797,29,2011-08-03 22:38:13,2
9393,2011-07-30 20:04:48,843,158,2011-08-02 15:52:48,2
9394,2011-07-30 20:06:24,161,204,2011-08-06 22:36:24,1
9395,2011-07-30 20:07:06,1298,306,2011-08-08 21:21:06,1
9396,2011-07-30 20:07:24,1250,91,2011-08-03 21:20:24,2
9397,2011-07-30 20:07:29,1550,373,2011-08-05 00:36:29,1
9398,2011-07-30 20:09:00,1175,570,2011-08-01 23:35:00,2
9399,2011-07-30 20:14:50,3668,569,2011-08-03 17:30:50,1
9400,2011-07-30 20:15:58,3910,368,2011-08-03 21:21:58,1
9401,2011-07-30 20:18:19,2057,331,2011-08-07 15:46:19,1
9402,2011-07-30 20:18:27,2424,48,2011-08-07 21:29:27,2
9403,2011-07-30 20:18:53,3466,267,2011-08-06 19:54:53,1
9404,2011-07-30 20:21:35,3832,140,2011-08-02 15:52:35,1
9405,2011-07-30 20:22:17,1983,463,2011-08-08 16:55:17,1
9406,2011-07-30 20:24:00,3419,453,2011-08-07 19:50:00,1
9407,2011-07-30 20:25:24,2594,585,2011-08-08 22:51:24,2
9408,2011-07-30 20:32:09,4383,571,2011-08-04 20:14:09,2
9409,2011-07-30 20:33:53,3053,156,2011-08-05 18:32:53,2
9410,2011-07-30 20:38:05,1789,22,2011-07-31 19:57:05,2
9411,2011-07-30 20:38:22,3484,536,2011-08-06 01:23:22,2
9412,2011-07-30 20:44:10,2482,522,2011-08-06 21:13:10,2
9413,2011-07-30 20:44:39,2618,290,2011-08-01 01:56:39,2
9414,2011-07-30 20:46:02,578,484,2011-08-07 21:23:02,2
9415,2011-07-30 20:48:31,3336,139,2011-08-05 19:45:31,2
9416,2011-07-30 20:52:45,1470,265,2011-08-02 17:38:45,2
9417,2011-07-30 20:54:55,2509,519,2011-08-04 00:54:55,2
9418,2011-07-30 21:00:52,241,168,2011-08-08 15:56:52,2
9419,2011-07-30 21:04:59,4427,142,2011-08-06 15:47:59,2
9420,2011-07-30 21:05:18,147,72,2011-08-05 23:52:18,2
9421,2011-07-30 21:08:32,2206,161,2011-08-02 00:43:32,1
9422,2011-07-30 21:08:41,1843,470,2011-08-07 15:55:41,1
9423,2011-07-30 21:10:14,3145,242,2011-08-07 16:34:14,2
9424,2011-07-30 21:10:56,4499,256,2011-08-05 00:01:56,1
9425,2011-07-30 21:11:21,271,295,2011-08-05 19:00:21,1
9427,2011-07-30 21:16:33,1494,85,2011-08-05 17:23:33,2
9428,2011-07-30 21:18:37,1948,335,2011-08-05 16:09:37,1
9429,2011-07-30 21:19:26,1769,288,2011-08-07 18:39:26,1
9430,2011-07-30 21:20:13,1529,367,2011-08-04 21:45:13,2
9431,2011-07-30 21:24:22,3364,39,2011-08-03 01:22:22,2
9432,2011-07-30 21:26:18,2489,570,2011-08-05 00:23:18,1
9433,2011-07-30 21:28:17,1082,128,2011-08-08 18:20:17,2
9434,2011-07-30 21:29:41,3792,13,2011-08-01 16:30:41,2
9435,2011-07-30 21:31:02,3116,301,2011-08-05 22:34:02,1
9436,2011-07-30 21:33:01,2329,268,2011-08-06 17:38:01,1
9437,2011-07-30 21:36:04,1230,592,2011-08-08 01:26:04,1
9438,2011-07-30 21:36:15,121,14,2011-08-07 16:54:15,2
9439,2011-07-30 21:38:12,290,479,2011-08-06 00:03:12,1
9440,2011-07-30 21:40:15,414,535,2011-08-04 15:45:15,2
9441,2011-07-30 21:43:28,3982,519,2011-08-08 16:57:28,1
9442,2011-07-30 21:44:31,44,75,2011-08-04 01:29:31,1
9443,2011-07-30 21:45:46,1675,3,2011-08-05 21:22:46,1
9444,2011-07-30 21:48:44,1134,259,2011-08-08 22:36:44,2
9445,2011-07-30 21:50:42,1480,549,2011-08-05 18:34:42,2
9446,2011-07-30 21:53:01,1880,477,2011-08-06 19:00:01,2
9447,2011-07-30 21:54:22,1053,82,2011-08-09 01:07:22,2
9448,2011-07-30 21:56:13,1213,278,2011-08-04 18:03:13,1
9449,2011-07-30 22:02:34,2,581,2011-08-06 02:09:34,1
9450,2011-07-30 22:04:04,1371,430,2011-08-05 18:39:04,2
9451,2011-07-30 22:10:17,685,584,2011-08-07 02:53:17,2
9452,2011-07-30 22:19:16,3178,130,2011-08-04 19:26:16,1
9453,2011-07-30 22:20:04,1988,221,2011-08-08 02:27:04,1
9454,2011-07-30 22:20:09,3028,81,2011-08-04 01:33:09,2
9455,2011-07-30 22:20:29,2647,220,2011-08-08 20:08:29,1
9456,2011-07-30 22:22:16,2068,534,2011-08-05 18:56:16,2
9457,2011-07-30 22:23:05,2172,487,2011-07-31 23:07:05,2
9458,2011-07-30 22:24:34,3105,343,2011-08-04 21:26:34,2
9459,2011-07-30 22:24:46,1132,489,2011-08-02 00:44:46,2
9460,2011-07-30 22:25:39,4463,580,2011-08-08 20:56:39,2
9461,2011-07-30 22:29:13,1679,377,2011-08-05 20:55:13,2
9462,2011-07-30 22:30:44,4090,192,2011-08-09 03:54:44,2
9463,2011-07-30 22:30:57,883,352,2011-08-03 22:53:57,1
9464,2011-07-30 22:31:31,3904,534,2011-08-07 01:10:31,2
9465,2011-07-30 22:39:53,3084,2,2011-08-06 16:43:53,2
9466,2011-07-30 22:44:36,2595,137,2011-08-07 02:35:36,2
9467,2011-07-30 22:45:34,1905,202,2011-08-08 00:58:34,2
9468,2011-07-30 22:53:52,4366,20,2011-08-07 00:22:52,2
9469,2011-07-30 22:56:34,967,59,2011-08-07 03:16:34,2
9470,2011-07-30 23:01:31,3908,566,2011-08-07 01:35:31,2
9471,2011-07-30 23:02:36,2390,424,2011-08-04 17:49:36,1
9472,2011-07-30 23:03:32,4178,404,2011-08-01 18:02:32,1
9473,2011-07-30 23:04:13,1717,185,2011-08-04 21:48:13,2
9474,2011-07-30 23:05:44,3771,206,2011-08-05 23:46:44,1
9475,2011-07-30 23:06:33,2186,567,2011-08-04 23:23:33,1
9476,2011-07-30 23:06:40,3599,197,2011-08-04 22:52:40,2
9477,2011-07-30 23:07:22,1932,213,2011-08-04 20:54:22,1
9478,2011-07-30 23:12:53,1139,283,2011-08-04 02:41:53,1
9479,2011-07-30 23:22:09,3461,308,2011-07-31 22:26:09,2
9480,2011-07-30 23:26:03,597,373,2011-08-04 21:18:03,2
9481,2011-07-30 23:26:05,613,481,2011-08-04 17:46:05,1
9482,2011-07-30 23:29:16,2421,348,2011-08-02 20:37:16,2
9483,2011-07-30 23:31:31,1136,593,2011-08-09 04:29:31,2
9484,2011-07-30 23:31:40,3389,26,2011-08-02 18:25:40,1
9485,2011-07-30 23:32:40,3722,338,2011-08-08 17:44:40,1
9486,2011-07-30 23:35:42,2787,403,2011-08-09 02:08:42,2
9487,2011-07-30 23:40:22,2165,406,2011-08-01 22:29:22,1
9488,2011-07-30 23:42:42,4221,528,2011-08-08 22:15:42,1
9489,2011-07-30 23:43:32,4011,17,2011-07-31 20:45:32,2
9490,2011-07-30 23:45:09,1302,487,2011-08-07 18:50:09,1
9491,2011-07-30 23:45:23,3624,179,2011-08-01 00:33:23,2
9492,2011-07-30 23:52:21,639,126,2011-08-08 20:50:21,2
9493,2011-07-30 23:52:30,1522,5,2011-08-08 05:22:30,1
9494,2011-07-30 23:52:46,3799,254,2011-08-05 23:13:46,2
9495,2011-07-30 23:54:26,2128,397,2011-08-01 22:02:26,2
9496,2011-07-30 23:55:20,453,125,2011-08-02 02:47:20,2
9497,2011-07-30 23:56:54,933,595,2011-08-04 19:52:54,1
9498,2011-07-30 23:56:55,1035,289,2011-08-03 18:34:55,2
9499,2011-07-30 23:58:30,602,461,2011-08-01 00:55:30,2
9500,2011-07-30 23:58:36,2808,241,2011-08-07 21:08:36,2
9501,2011-07-30 23:59:21,4398,75,2011-08-05 19:50:21,2
9502,2011-07-31 00:02:10,2700,471,2011-08-01 19:47:10,1
9503,2011-07-31 00:02:38,1013,311,2011-08-06 06:01:38,1
9504,2011-07-31 00:09:07,91,125,2011-08-02 05:44:07,1
9505,2011-07-31 00:11:19,4047,543,2011-08-05 18:24:19,2
9506,2011-07-31 00:19:01,3872,189,2011-08-02 00:20:01,1
9507,2011-07-31 00:22:29,387,525,2011-08-07 05:59:29,2
9508,2011-07-31 00:22:39,1204,316,2011-08-04 05:40:39,1
9509,2011-07-31 00:22:42,818,320,2011-08-03 23:24:42,1
9510,2011-07-31 00:24:17,2301,494,2011-08-08 18:47:17,2
9511,2011-07-31 00:25:05,964,549,2011-08-09 02:46:05,1
9512,2011-07-31 00:26:30,3786,173,2011-08-04 23:43:30,2
9513,2011-07-31 00:28:30,396,317,2011-08-01 00:22:30,2
9514,2011-07-31 00:29:44,1892,243,2011-08-02 23:49:44,1
9515,2011-07-31 00:35:05,3099,264,2011-08-02 23:35:05,2
9516,2011-07-31 00:40:58,3519,424,2011-08-07 02:13:58,2
9517,2011-07-31 00:41:23,3299,170,2011-08-02 23:08:23,1
9518,2011-07-31 00:43:26,2714,215,2011-08-04 19:12:26,2
9519,2011-07-31 00:45:57,3767,235,2011-08-06 00:59:57,2
9520,2011-07-31 00:50:54,1306,299,2011-08-04 20:05:54,1
9521,2011-07-31 00:52:24,1423,227,2011-08-06 03:33:24,2
9522,2011-07-31 00:55:11,4266,294,2011-08-03 06:41:11,2
9523,2011-07-31 00:56:09,891,356,2011-08-05 05:44:09,2
9524,2011-07-31 01:01:06,1796,535,2011-08-04 04:06:06,2
9525,2011-07-31 01:02:18,2990,246,2011-08-06 21:31:18,1
9526,2011-07-31 01:02:22,417,342,2011-08-04 03:00:22,1
9527,2011-07-31 01:02:24,2539,200,2011-08-09 02:08:24,2
9528,2011-07-31 01:05:04,193,241,2011-08-07 01:16:04,1
9529,2011-07-31 01:05:26,816,123,2011-08-02 22:30:26,2
9530,2011-07-31 01:09:06,1718,148,2011-08-04 23:47:06,2
9531,2011-07-31 01:11:53,4550,268,2011-08-07 02:49:53,1
9532,2011-07-31 01:16:51,1309,488,2011-08-01 20:23:51,1
9533,2011-07-31 01:18:10,4156,522,2011-08-07 19:58:10,1
9534,2011-07-31 01:18:27,4457,519,2011-08-06 00:28:27,1
9535,2011-07-31 01:18:53,2413,485,2011-08-04 03:04:53,2
9536,2011-07-31 01:19:02,2547,310,2011-08-02 19:38:02,1
9537,2011-07-31 01:23:00,546,488,2011-08-01 01:16:00,2
9538,2011-07-31 01:25:22,3402,68,2011-08-06 00:10:22,2
9539,2011-07-31 01:36:19,3793,436,2011-08-04 23:47:19,1
9540,2011-07-31 01:40:06,2200,365,2011-08-01 01:09:06,1
9541,2011-07-31 01:40:14,1774,422,2011-08-05 06:34:14,2
9542,2011-07-31 01:41:48,2243,595,2011-08-01 00:49:48,2
9543,2011-07-31 01:43:34,956,369,2011-08-01 06:49:34,1
9544,2011-07-31 01:44:51,2383,28,2011-08-05 05:25:51,2
9545,2011-07-31 01:46:24,3451,594,2011-08-09 06:11:24,1
9546,2011-07-31 01:47:40,211,63,2011-08-02 07:25:40,2
9547,2011-07-31 01:52:34,2414,440,2011-08-03 23:12:34,2
9548,2011-07-31 01:54:19,3038,576,2011-08-05 00:50:19,2
9549,2011-07-31 01:57:04,2409,63,2011-08-07 21:00:04,2
9550,2011-07-31 01:57:34,2233,583,2011-08-08 23:33:34,1
9551,2011-07-31 02:04:58,1260,30,2011-08-06 04:07:58,2
9552,2011-07-31 02:05:32,3544,261,2011-08-01 06:59:32,1
9553,2011-07-31 02:06:34,4187,579,2011-08-08 02:20:34,1
9554,2011-07-31 02:06:49,2581,490,2011-08-01 22:27:49,1
9555,2011-07-31 02:11:16,2108,382,2011-08-03 06:58:16,2
9556,2011-07-31 02:13:30,3269,521,2011-08-08 06:46:30,1
9557,2011-07-31 02:14:01,708,328,2011-08-05 23:55:01,1
9558,2011-07-31 02:14:35,1161,418,2011-08-06 03:00:35,1
9559,2011-07-31 02:15:53,2882,159,2011-08-08 02:38:53,1
9560,2011-07-31 02:17:27,4236,471,2011-08-07 03:33:27,1
9561,2011-07-31 02:22:13,1079,58,2011-08-03 07:00:13,2
9562,2011-07-31 02:23:20,1571,116,2011-08-06 21:01:20,2
9563,2011-07-31 02:28:39,3858,167,2011-08-05 22:10:39,1
9564,2011-07-31 02:31:37,383,377,2011-08-03 22:57:37,2
9565,2011-07-31 02:32:00,3621,485,2011-08-04 05:45:00,1
9566,2011-07-31 02:32:10,643,346,2011-08-02 23:54:10,2
9567,2011-07-31 02:36:11,3688,37,2011-08-07 01:19:11,2
9568,2011-07-31 02:37:44,1248,358,2011-08-02 07:07:44,2
9569,2011-07-31 02:39:38,813,405,2011-08-02 05:09:38,2
9570,2011-07-31 02:40:37,591,385,2011-08-01 01:59:37,1
9571,2011-07-31 02:42:18,2219,1,2011-08-02 23:26:18,2
9572,2011-07-31 02:44:10,1453,283,2011-08-01 03:30:10,2
9573,2011-07-31 02:45:38,3745,59,2011-08-09 04:31:38,2
9574,2011-07-31 02:49:20,2782,233,2011-08-05 02:36:20,2
9575,2011-07-31 02:51:53,3971,193,2011-08-03 20:54:53,2
9576,2011-07-31 02:52:59,3327,145,2011-08-05 23:35:59,2
9577,2011-07-31 02:53:33,2423,526,2011-08-07 05:56:33,1
9578,2011-07-31 02:54:31,2965,115,2011-08-02 02:48:31,1
9579,2011-07-31 02:59:20,3547,35,2011-08-06 03:52:20,2
9580,2011-07-31 03:01:11,532,22,2011-08-05 06:01:11,1
9581,2011-07-31 03:03:07,2588,302,2011-08-05 23:01:07,1
9582,2011-07-31 03:05:19,3913,347,2011-08-04 07:26:19,1
9583,2011-07-31 03:05:21,3543,568,2011-08-06 00:14:21,2
9584,2011-07-31 03:05:48,419,141,2011-08-01 05:50:48,2
9585,2011-07-31 03:05:55,3249,197,2011-08-02 23:54:55,2
9586,2011-07-31 03:07:16,3987,415,2011-08-04 00:39:16,1
9587,2011-07-31 03:10:30,2966,235,2011-08-06 06:54:30,2
9588,2011-07-31 03:13:13,1368,499,2011-08-02 04:06:13,1
9589,2011-07-31 03:13:29,2604,574,2011-08-09 01:51:29,2
9590,2011-07-31 03:17:16,2293,585,2011-08-08 04:24:16,1
9591,2011-07-31 03:19:28,504,97,2011-08-01 07:30:28,1
9592,2011-07-31 03:21:16,1828,14,2011-08-05 08:32:16,1
9593,2011-07-31 03:22:30,1223,28,2011-08-05 08:23:30,1
9594,2011-07-31 03:23:52,4382,148,2011-08-04 23:06:52,1
9595,2011-07-31 03:27:58,2829,3,2011-08-03 05:58:58,1
9596,2011-07-31 03:28:47,2847,55,2011-08-04 03:43:47,2
9597,2011-07-31 03:29:07,3317,61,2011-08-09 03:33:07,2
9598,2011-07-31 03:30:41,1105,468,2011-08-04 03:54:41,1
9599,2011-07-31 03:32:06,3164,502,2011-08-04 07:47:06,2
9600,2011-07-31 03:35:34,3731,464,2011-08-08 22:50:34,1
9601,2011-07-31 03:42:17,1592,553,2011-08-04 02:02:17,2
9602,2011-07-31 03:42:51,3173,386,2011-08-01 08:39:51,1
9603,2011-07-31 03:43:43,2266,541,2011-08-02 00:11:43,2
9604,2011-07-31 03:47:12,4342,580,2011-08-03 06:48:12,1
9605,2011-07-31 03:50:07,1477,94,2011-08-07 09:15:07,2
9606,2011-07-31 03:50:46,1357,253,2011-08-01 05:29:46,2
9607,2011-07-31 03:51:06,3414,294,2011-08-02 00:18:06,2
9608,2011-07-31 03:51:52,363,397,2011-08-06 05:38:52,2
9609,2011-07-31 03:53:24,693,112,2011-08-05 08:32:24,2
9610,2011-07-31 03:54:05,3110,16,2011-08-06 23:11:05,1
9611,2011-07-31 03:54:43,1976,215,2011-08-05 03:54:43,2
9612,2011-07-31 03:58:31,2142,69,2011-08-04 07:34:31,2
9613,2011-07-31 03:58:53,3251,188,2011-08-02 00:10:53,1
9614,2011-07-31 03:59:31,2955,548,2011-08-08 04:19:31,1
9615,2011-07-31 03:59:56,3370,50,2011-08-02 00:46:56,2
9616,2011-07-31 04:05:01,1210,550,2011-08-05 00:10:01,1
9617,2011-07-31 04:15:38,529,102,2011-08-02 04:24:38,1
9618,2011-07-31 04:16:14,2688,253,2011-08-07 02:43:14,2
9619,2011-07-31 04:17:02,1730,138,2011-08-05 06:36:02,2
9620,2011-07-31 04:19:18,2177,576,2011-08-08 09:20:18,1
9621,2011-07-31 04:21:08,325,38,2011-08-08 03:50:08,2
9622,2011-07-31 04:21:45,2255,411,2011-08-02 09:20:45,1
9623,2011-07-31 04:30:02,113,360,2011-08-06 23:34:02,1
9624,2011-07-31 04:30:03,3480,7,2011-08-06 09:13:03,1
9625,2011-07-31 04:30:48,1703,445,2011-08-03 01:12:48,1
9626,2011-07-31 04:37:41,2216,546,2011-08-08 04:00:41,1
9627,2011-07-31 04:42:46,471,12,2011-08-08 00:42:46,2
9628,2011-07-31 04:51:11,1387,565,2011-07-31 23:11:11,2
9629,2011-07-31 04:54:43,2773,8,2011-08-02 08:36:43,1
9630,2011-07-31 04:57:07,2008,599,2011-08-07 10:55:07,2
9631,2011-07-31 05:02:00,321,595,2011-08-02 02:04:00,2
9632,2011-07-31 05:02:23,3368,217,2011-08-06 04:49:23,2
9633,2011-07-31 05:04:08,1141,334,2011-08-06 00:52:08,2
9634,2011-07-31 05:06:02,924,444,2011-08-04 06:53:02,1
9635,2011-07-31 05:12:27,1687,371,2011-08-02 00:24:27,2
9636,2011-07-31 05:12:59,1725,27,2011-08-09 07:31:59,2
9637,2011-07-31 05:18:54,3013,130,2011-08-03 01:23:54,2
9638,2011-07-31 05:30:27,1616,436,2011-08-09 02:04:27,1
9639,2011-07-31 05:32:10,1373,459,2011-08-03 07:04:10,2
9640,2011-07-31 05:33:25,1067,67,2011-08-09 09:41:25,1
9641,2011-07-31 05:33:48,1085,30,2011-08-04 07:43:48,1
9642,2011-07-31 05:33:57,3550,68,2011-08-05 04:54:57,1
9643,2011-07-31 05:35:48,3576,538,2011-08-08 04:28:48,2
9644,2011-07-31 05:40:35,4577,441,2011-08-09 08:18:35,1
9645,2011-07-31 05:42:49,3413,519,2011-08-04 00:08:49,1
9646,2011-07-31 05:43:28,3756,89,2011-08-08 04:00:28,1
9647,2011-07-31 05:45:15,3415,475,2011-08-06 08:54:15,1
9648,2011-07-31 05:46:03,4063,72,2011-08-09 04:36:03,2
9649,2011-07-31 05:46:54,1588,51,2011-08-04 08:42:54,2
9650,2011-07-31 05:47:32,2997,414,2011-08-04 00:50:32,2
9651,2011-07-31 05:48:49,4059,324,2011-08-04 06:53:49,1
9652,2011-07-31 05:49:53,448,207,2011-08-06 07:38:53,2
9653,2011-07-31 05:55:38,1451,383,2011-08-03 09:35:38,2
9654,2011-07-31 05:57:42,3286,506,2011-08-06 04:19:42,1
9655,2011-07-31 05:57:54,3403,435,2011-08-06 02:00:54,1
9656,2011-07-31 06:00:21,4215,39,2011-08-05 04:36:21,1
9657,2011-07-31 06:00:41,2681,402,2011-08-06 06:51:41,2
9658,2011-07-31 06:00:52,2332,282,2011-08-09 04:47:52,2
9659,2011-07-31 06:02:14,4262,360,2011-08-07 00:54:14,2
9660,2011-07-31 06:03:17,1090,406,2011-08-07 06:59:17,2
9661,2011-07-31 06:06:37,2693,237,2011-08-04 07:37:37,1
9662,2011-07-31 06:09:53,2757,96,2011-08-08 00:50:53,2
9663,2011-07-31 06:10:48,2099,339,2011-08-01 11:40:48,2
9664,2011-07-31 06:12:08,360,13,2011-08-04 02:19:08,2
