inventory_id,film_id,store_id
3647,796,2
3648,796,2
3651,797,2
3652,797,2
3653,797,2
3656,798,2
3657,798,2
3662,800,2
3663,800,2
3664,800,2
3665,800,2
3670,803,2
3671,803,2
3676,804,2
3677,804,2
3678,804,2
3681,805,2
3682,805,2
3683,805,2
3687,806,2
3688,806,2
3692,807,2
3693,807,2
3694,808,2
3695,808,2
3696,809,2
3697,809,2
3698,809,2
3699,809,2
3704,810,2
3705,810,2
3706,810,2
3713,812,2
3714,812,2
3715,812,2
3716,813,2
3717,813,2
3718,813,2
3719,813,2
3723,814,2
3724,814,2
3725,814,2
3726,814,2
3734,816,2
3735,816,2
3736,816,2
3742,818,2
3743,818,2
3751,820,2
3752,820,2
3753,821,2
3754,821,2
3755,821,2
3756,821,2
3757,822,2
3758,822,2
3762,823,2
3763,823,2
3764,823,2
3765,823,2
3766,824,2
3767,824,2
3768,824,2
3769,824,2
3773,826,2
3774,826,2
3777,827,2
3778,827,2
3779,827,2
3780,827,2
3781,828,2
3782,828,2
3783,828,2
3784,828,2
3787,829,2
3788,829,2
3789,829,2
3790,830,2
3791,830,2
3792,830,2
3793,830,2
3804,833,2
3805,833,2
3806,833,2
3807,833,2
3808,834,2
3809,834,2
3810,834,2
3815,835,2
3816,835,2
3817,835,2
3818,835,2
3822,837,2
3823,837,2
3824,837,2
3827,838,2
3828,838,2
3829,838,2
3830,838,2
3831,839,2
3832,839,2
3840,841,2
3841,841,2
3842,841,2
3843,841,2
3846,842,2
3847,842,2
3852,843,2
3853,843,2
3854,843,2
3857,844,2
3858,844,2
3863,845,2
3864,845,2
3865,845,2
3870,846,2
3871,846,2
3872,846,2
3873,846,2
3874,847,2
3875,847,2
3876,847,2
3877,847,2
3885,849,2
3886,849,2
3887,849,2
3888,849,2
3892,850,2
3893,850,2
3894,850,2
3895,850,2
3899,851,2
3900,851,2
3901,851,2
3906,852,2
3907,852,2
3908,852,2
3912,854,2
3913,854,2
3914,854,2
3915,854,2
3918,855,2
3919,855,2
3924,856,2
3925,856,2
3926,856,2
3927,856,2
3931,857,2
3932,857,2
3933,857,2
3934,857,2
3935,858,2
3936,858,2
3937,858,2
3938,858,2
3942,859,2
3943,859,2
3944,859,2
3948,861,2
3949,861,2
3950,861,2
3954,862,2
3955,862,2
3960,863,2
3961,863,2
3962,863,2
3967,864,2
3968,864,2
3973,865,2
3974,865,2
3975,866,2
3976,866,2
3988,869,2
3989,869,2
3990,869,2
3995,870,2
3996,870,2
3997,870,2
3998,870,2
4001,871,2
4002,871,2
4003,871,2
4004,872,2
4005,872,2
4006,872,2
4011,873,2
4012,873,2
4013,873,2
4014,873,2
4018,875,2
4019,875,2
4020,875,2
4021,875,2
4027,877,2
4028,877,2
4029,878,2
4030,878,2
4031,878,2
4032,878,2
4037,879,2
4038,879,2
4039,879,2
4044,880,2
4045,880,2
4046,880,2
4047,880,2
4048,881,2
4049,881,2
4050,881,2
4051,881,2
4056,883,2
4057,883,2
4058,884,2
4059,884,2
4060,884,2
4071,887,2
4072,887,2
4083,890,2
4084,890,2
4085,890,2
4086,890,2
4090,891,2
4091,891,2
4092,891,2
4093,891,2
4097,892,2
4098,892,2
4099,892,2
4100,892,2
4105,893,2
4106,893,2
4107,893,2
4108,893,2
4112,894,2
4113,894,2
4118,895,2
4119,895,2
4120,895,2
4123,896,2
4124,896,2
4129,897,2
4130,897,2
4131,897,2
4132,897,2
4136,898,2
4137,898,2
4143,900,2
4144,900,2
4149,901,2
4150,901,2
4151,901,2
4156,902,2
4157,902,2
4158,902,2
4159,903,2
4160,903,2
4168,906,2
4169,906,2
4170,906,2
4177,908,2
4178,908,2
4179,910,2
4180,910,2
4185,911,2
4186,911,2
4187,911,2
4188,911,2
4192,912,2
4193,912,2
4194,912,2
4199,913,2
4200,913,2
4203,914,2
4204,914,2
4205,914,2
4206,914,2
4211,915,2
4212,915,2
4215,916,2
4216,916,2
4220,917,2
4221,917,2
4222,918,2
4223,918,2
4224,918,2
4225,918,2
4233,920,2
4234,920,2
4237,921,2
4238,921,2
4242,922,2
4243,922,2
4244,922,2
4245,922,2
4246,923,2
4247,923,2
4248,923,2
4251,924,2
4252,924,2
4253,924,2
4257,925,2
4258,925,2
4259,926,2
4260,926,2
4275,930,2
4276,930,2
4277,930,2
4278,931,2
4279,931,2
4280,931,2
4283,932,2
4284,932,2
4288,934,2
4289,934,2
4290,934,2
4291,935,2
4292,935,2
4295,936,2
4296,936,2
4297,936,2
4298,936,2
4301,937,2
4302,937,2
4303,937,2
4308,938,2
4309,938,2
4310,939,2
4311,939,2
4312,939,2
4313,939,2
4321,941,2
4322,941,2
4323,941,2
4326,942,2
4327,942,2
4330,944,2
4331,944,2
4332,944,2
4337,945,2
4338,945,2
4339,945,2
4340,945,2
4341,946,2
4342,946,2
4343,946,2
4344,946,2
4349,948,2
4350,948,2
4351,948,2
4352,948,2
4357,949,2
4358,949,2
4362,951,2
4363,951,2
4364,951,2
4365,951,2
4373,953,2
4374,953,2
4382,957,2
4383,957,2
4387,958,2
4388,958,2
4389,958,2
4392,960,2
4393,960,2
4394,960,2
4398,961,2
4399,961,2
4406,963,2
4407,963,2
4408,963,2
4412,964,2
4413,964,2
4418,966,2
4419,966,2
4420,966,2
4421,966,2
4425,967,2
4426,967,2
4437,970,2
4438,970,2
4439,970,2
4440,970,2
4448,972,2
4449,972,2
4450,972,2
4455,973,2
4456,973,2
4457,973,2
4458,973,2
4463,975,2
4464,975,2
4465,975,2
4468,976,2
4469,976,2
4470,976,2
4471,976,2
4472,977,2
4473,977,2
4474,977,2
4482,979,2
4483,979,2
4484,979,2
4488,980,2
4489,980,2
4493,981,2
4494,981,2
4495,981,2
4499,982,2
4500,982,2
4501,982,2
4502,982,2
4512,985,2
4513,985,2
4514,985,2
4519,986,2
4520,986,2
4523,987,2
4524,987,2
4528,988,2
4529,988,2
4534,989,2
4535,989,2
4536,990,2
4537,990,2
4540,991,2
4541,991,2
4542,991,2
4543,992,2
4544,992,2
4545,992,2
4546,992,2
4551,993,2
4552,993,2
4553,993,2
4561,995,2
4562,995,2
4567,998,2
4568,998,2
4571,999,2
4572,999,2
4573,999,2
4578,1000,2
4579,1000,2
4580,1000,2
4581,1000,2
